"DOI","Materials Science","Social Sciences","Dentistry","Immunology and Microbiology","Business, Management and Accounting","Veterinary","Pharmacology, Toxicology and Pharmaceutics","Mathematics","Nursing","Psychology","Arts and Humanities","Energy","Earth and Planetary Sciences","Economics, Econometrics and Finance","Computer Science","Engineering","Neuroscience","Health Professions","Chemical Engineering","Environmental Science","Medicine","Agricultural and Biological Sciences","Physics and Astronomy","Biochemistry, Genetics and Molecular Biology","Chemistry","Decision Sciences"
"https://doi.org/10.4236/jep.2011.21010","0","0.034482758620689655","0","0","0","0","0","0","0","0","0","0","0","0","0","0.034482758620689655","0","0.034482758620689655","0","0.6206896551724138","0.034482758620689655","0.10344827586206896","0","0.06896551724137931","0.06896551724137931","0"
"https://doi.org/10.1186/1471-2180-12-s1-s10","0","0","0","0.0125","0","0.00625","0","0","0","0","0","0","0.0125","0","0","0","0","0","0","0.00625","0.025","0.7375","0","0.2","0","0"
"https://doi.org/10.1002/ece3.5155","0","0.004975124378109453","0","0","0","0","0","0.01990049751243781","0","0","0.004975124378109453","0","0.029850746268656716","0.01990049751243781","0.004975124378109453","0.004975124378109453","0","0.004975124378109453","0","0.5771144278606966","0","0.3034825870646766","0","0.024875621890547265","0","0"
"https://doi.org/10.1051/nss/2021050","0","0.5","0","0","0.07575757575757576","0","0","0","0","0","0.015151515151515152","0","0","0","0.12121212121212122","0.045454545454545456","0","0.07575757575757576","0","0.07575757575757576","0","0.06060606060606061","0","0.015151515151515152","0","0.015151515151515152"
"https://doi.org/10.1038/srep16773","0.1232876712328767","0","0","0","0","0","0","0","0","0","0","0.0273972602739726","0.0958904109589041","0","0","0.11643835616438356","0","0","0.0273972602739726","0.23972602739726026","0","0.23972602739726026","0.0136986301369863","0.00684931506849315","0.1095890410958904","0"
"https://doi.org/10.1109/irec.2017.7926017","0.03125","0","0","0","0.03125","0","0","0","0","0","0","0.03125","0","0","0","0.375","0","0","0.0625","0","0.0625","0.1875","0","0.1875","0.03125","0"
"https://doi.org/10.3389/fpls.2019.01296","0","0","0","0","0","0","0","0","0.001524390243902439","0","0","0","0.001524390243902439","0","0","0.009146341463414634","0","0","0","0.03048780487804878","0.004573170731707317","0.7637195121951219","0","0.1875","0.001524390243902439","0"
"https://doi.org/10.1093/femsec/fiae031","0.028953229398663696","0.004454342984409799","0","0.004454342984409799","0","0","0.004454342984409799","0","0.0022271714922048997","0","0","0","0.0022271714922048997","0.0022271714922048997","0","0.017817371937639197","0","0","0","0.34075723830734966","0.017817371937639197","0.44766146993318484","0","0.11804008908685969","0.008908685968819599","0"
"https://doi.org/10.5751/es-08378-210213","0","0.23809523809523808","0","0","0.017857142857142856","0","0","0.005952380952380952","0.005952380952380952","0.05357142857142857","0.03571428571428571","0","0.011904761904761904","0.02976190476190476","0.017857142857142856","0","0","0.017857142857142856","0","0.07738095238095238","0","0.43452380952380953","0.041666666666666664","0","0.005952380952380952","0.005952380952380952"
"https://doi.org/10.5902/2236499444204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4444444444444444","0","0.5555555555555556","0","0","0","0"
"https://doi.org/10.19182/bft2016.328.a31300","0","0.2926829268292683","0","0","0","0","0","0","0","0","0.07317073170731707","0","0","0.04878048780487805","0","0","0","0","0","0.34146341463414637","0.024390243902439025","0.14634146341463414","0","0.07317073170731707","0","0"
"https://doi.org/10.1684/agr.2014.0704","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.047619047619047616","0","0.9523809523809523","0","0","0","0"
"https://doi.org/10.1111/zsc.12563","0","0.011538461538461539","0","0","0","0","0","0","0","0","0","0","0.1423076923076923","0","0.007692307692307693","0","0","0","0","0.24615384615384617","0","0.3730769230769231","0","0.21923076923076923","0","0"
"https://doi.org/10.1177/10982140221122771","0","0.16666666666666666","0","0","0.016666666666666666","0","0","0","0","0.03333333333333333","0.03333333333333333","0","0","0.05","0.03333333333333333","0","0.016666666666666666","0.08333333333333333","0","0.13333333333333333","0.016666666666666666","0.1","0","0","0","0.31666666666666665"
"https://doi.org/10.1505/146554816819683744","0","0.16911764705882354","0","0","0.022058823529411766","0","0","0","0","0","0.007352941176470588","0","0","0.04411764705882353","0","0.03676470588235294","0","0.014705882352941176","0","0.39705882352941174","0","0.3088235294117647","0","0","0","0"
"https://doi.org/10.1016/j.meegid.2022.105204","0","0.01652892561983471","0","0.024793388429752067","0","0","0","0.05785123966942149","0","0","0","0","0.03305785123966942","0","0.008264462809917356","0","0","0.05785123966942149","0","0.06611570247933884","0.5619834710743802","0.049586776859504134","0","0.11570247933884298","0","0.008264462809917356"
"https://doi.org/10.1016/j.envexpbot.2024.105713","0.030864197530864196","0","0","0","0","0","0","0","0.024691358024691357","0","0.006172839506172839","0","0.06172839506172839","0","0.018518518518518517","0.018518518518518517","0","0","0","0.2345679012345679","0.006172839506172839","0.4876543209876543","0.018518518518518517","0.006172839506172839","0.08641975308641975","0"
"https://doi.org/10.1111/gcbb.12740","0","0.024793388429752067","0","0","0","0","0","0","0","0","0.008264462809917356","0.01652892561983471","0.024793388429752067","0","0.008264462809917356","0.45454545454545453","0","0.01652892561983471","0","0.30578512396694213","0","0.12396694214876033","0","0.008264462809917356","0","0.008264462809917356"
"https://doi.org/10.9734/cjast/2023/v42i124105","0","0","0","0","0","0","0","0","0.03125","0","0","0","0","0","0","0.015625","0","0","0","0","0.03125","0.859375","0","0.0625","0","0"
"https://doi.org/10.1111/j.1600-0587.2013.00447.x","0","0.008032128514056224","0","0","0","0","0","0.01606425702811245","0","0","0","0","0","0.020080321285140562","0.008032128514056224","0.004016064257028112","0","0","0","0.42570281124497994","0.04417670682730924","0.40562248995983935","0","0.06827309236947791","0","0"
"https://doi.org/10.4000/elohi.804","0","0.5714285714285714","0","0","0","0","0","0","0","0","0.07142857142857142","0","0","0","0","0","0","0.14285714285714285","0","0.14285714285714285","0","0.07142857142857142","0","0","0","0"
"https://doi.org/10.5539/jas.v12n8p245","0","0","0","0","0.007246376811594203","0","0.043478260869565216","0","0","0.007246376811594203","0","0","0","0","0.014492753623188406","0.014492753623188406","0","0","0","0.043478260869565216","0.15942028985507245","0.5217391304347826","0","0.10869565217391304","0.07971014492753623","0"
"https://doi.org/10.1038/s41598-017-10898-7","0","0.009009009009009009","0","0","0","0","0","0.04504504504504504","0","0","0","0.009009009009009009","0.018018018018018018","0.018018018018018018","0.018018018018018018","0","0","0","0","0.7117117117117117","0.009009009009009009","0.14414414414414414","0","0","0","0.018018018018018018"
"https://doi.org/10.3389/fvets.2019.00370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5098039215686274","0.43137254901960786","0","0.058823529411764705","0","0"
"https://doi.org/10.2305/iucn.uk.2017-3.rlts.t82947736a82951827.en","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0.5","0","0","0","0"
"https://doi.org/10.1111/j.1750-2659.2011.00314.x","0","0.03125","0","0","0","0","0","0.0625","0","0","0","0","0","0","0","0","0","0","0","0","0.59375","0.28125","0","0","0","0.03125"
"https://doi.org/10.3389/fsufs.2021.723994","0","0.15492957746478872","0","0","0.007042253521126761","0","0","0","0.02112676056338028","0.04225352112676056","0.007042253521126761","0","0","0.035211267605633804","0","0","0","0.014084507042253521","0","0.20422535211267606","0.007042253521126761","0.4859154929577465","0","0","0.007042253521126761","0.014084507042253521"
"https://doi.org/10.3389/fevo.2017.00175","0","0.34285714285714286","0","0","0","0","0","0.02857142857142857","0","0.047619047619047616","0.009523809523809525","0.009523809523809525","0.02857142857142857","0.047619047619047616","0","0","0","0","0","0.38095238095238093","0.009523809523809525","0.047619047619047616","0.009523809523809525","0.01904761904761905","0","0.01904761904761905"
"https://doi.org/10.1051/cagri/2023020","0","0.023809523809523808","0","0","0.07142857142857142","0","0","0","0","0.047619047619047616","0","0","0","0","0","0","0","0","0","0.23809523809523808","0","0.6190476190476191","0","0","0","0"
"https://doi.org/10.3390/microorganisms8020185","0.0658682634730539","0","0","0","0.005988023952095809","0","0","0","0.017964071856287425","0","0","0","0","0","0","0.029940119760479042","0","0","0","0.005988023952095809","0.09580838323353294","0.47904191616766467","0","0.2754491017964072","0.023952095808383235","0"
"https://doi.org/10.1017/s0021859621000538","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.029411764705882353","0","0","0","0","0.11764705882352941","0","0.8529411764705882","0","0","0","0"
"https://doi.org/10.1051/nss/2017013","0","0.26865671641791045","0","0","0","0","0","0","0.029850746268656716","0","0.014925373134328358","0","0","0.029850746268656716","0","0.014925373134328358","0","0.04477611940298507","0","0.13432835820895522","0","0.4626865671641791","0","0","0","0"
"https://doi.org/10.3389/fpls.2022.969220","0","0.04128440366972477","0","0","0","0","0","0.0045871559633027525","0.0045871559633027525","0","0.013761467889908258","0","0.03211009174311927","0","0.022935779816513763","0.009174311926605505","0","0.01834862385321101","0","0.03669724770642202","0","0.5137614678899083","0","0.30275229357798167","0","0"
"https://doi.org/10.1111/ijfs.14707","0","0","0","0","0","0","0","0","0.125","0.041666666666666664","0","0","0","0.020833333333333332","0","0","0","0","0","0","0.020833333333333332","0.7291666666666666","0","0.0625","0","0"
"https://doi.org/10.3390/plants9020277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.016666666666666666","0","0.6666666666666666","0","0.31666666666666665","0","0"
"https://doi.org/10.1073/pnas.1718769115","0","0.014084507042253521","0","0.056338028169014086","0","0","0","0.028169014084507043","0","0.014084507042253521","0","0","0","0","0.014084507042253521","0","0","0","0","0.014084507042253521","0.49295774647887325","0.3380281690140845","0","0.028169014084507043","0","0"
"https://doi.org/10.19182/remvt.9919","0","0.14285714285714285","0","0","0","0.14285714285714285","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5714285714285714","0","0.14285714285714285","0","0"
"https://doi.org/10.4269/ajtmh.15-0308","0","0.013888888888888888","0","0.013888888888888888","0","0","0","0","0","0","0","0","0","0","0","0","0","0.013888888888888888","0","0","0.9444444444444444","0.013888888888888888","0","0","0","0"
"https://doi.org/10.1016/j.jaridenv.2023.105074","0.013513513513513514","0.006756756756756757","0","0","0","0","0","0","0","0","0","0","0.033783783783783786","0","0.02702702702702703","0.006756756756756757","0","0","0","0.2702702702702703","0.013513513513513514","0.39864864864864863","0.006756756756756757","0.22297297297297297","0","0"
"https://doi.org/10.4314/ijbcs.v10i2.8","0","0","0","0","0","0","0","0","0.08333333333333333","0","0","0","0","0","0","0","0","0","0","0.3333333333333333","0","0.4166666666666667","0","0.08333333333333333","0","0.08333333333333333"
"https://doi.org/10.3389/fpls.2017.00994","0.004761904761904762","0","0","0.004761904761904762","0","0","0","0","0","0","0","0","0.004761904761904762","0","0","0.004761904761904762","0","0","0","0.03333333333333333","0.014285714285714285","0.6238095238095238","0","0.3","0.009523809523809525","0"
"https://doi.org/10.1371/journal.pone.0043531","0","0","0","0","0","0","0","0","0","0","0","0","0.015873015873015872","0","0","0.047619047619047616","0","0","0","0.3492063492063492","0","0.5714285714285714","0","0.015873015873015872","0","0"
"https://doi.org/10.1080/26395916.2022.2085807","0","0.25862068965517243","0","0","0.02586206896551724","0","0","0","0","0","0","0","0","0.017241379310344827","0.017241379310344827","0.017241379310344827","0","0.02586206896551724","0","0.47413793103448276","0.04310344827586207","0.02586206896551724","0","0","0","0.09482758620689655"
"https://doi.org/10.3390/ani13101657","0","0","0","0","0","0.01694915254237288","0","0","0","0","0","0","0","0","0","0.01694915254237288","0","0","0","0.15254237288135594","0.03389830508474576","0.6440677966101694","0","0.11864406779661017","0.01694915254237288","0"
"https://doi.org/10.19182/remvt.20600","0","0.1728395061728395","0","0","0","0","0","0","0","0","0","0","0","0.024691358024691357","0","0.012345679012345678","0","0.012345679012345678","0","0.4691358024691358","0.012345679012345678","0.2962962962962963","0","0","0","0"
"https://doi.org/10.3389/fpls.2019.00004","0","0.01727447216890595","0","0.009596928982725527","0.0019193857965451055","0","0.0019193857965451055","0.0019193857965451055","0.0019193857965451055","0","0.005758157389635317","0","0.007677543186180422","0","0.0019193857965451055","0.0019193857965451055","0.0019193857965451055","0.007677543186180422","0","0.053742802303262956","0.019193857965451054","0.362763915547025","0","0.5009596928982726","0.0019193857965451055","0"
"https://doi.org/10.5197/j.2044-0588.2017.035.029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05555555555555555","0","0.7222222222222222","0","0.2222222222222222","0","0"
"https://doi.org/10.1111/mpp.12137","0","0","0","0.007575757575757576","0","0","0","0","0","0","0","0","0.007575757575757576","0","0.007575757575757576","0","0","0","0","0.015151515151515152","0.007575757575757576","0.6893939393939394","0","0.25757575757575757","0","0.007575757575757576"
"https://doi.org/10.1093/sysbio/syy070","0","0.023178807947019868","0","0","0","0","0","0.0033112582781456954","0","0.0033112582781456954","0","0","0.15562913907284767","0","0","0.0033112582781456954","0","0","0","0.15562913907284767","0.0033112582781456954","0.40728476821192056","0","0.24503311258278146","0","0"
"https://doi.org/10.1002/jsfa.12662","0.024096385542168676","0","0","0","0","0","0","0","0.3373493975903614","0","0","0","0","0","0","0.024096385542168676","0","0","0.024096385542168676","0","0","0.5421686746987951","0","0.03614457831325301","0.012048192771084338","0"
"https://doi.org/10.3389/fsufs.2020.584605","0","0.004048582995951417","0","0","0.032388663967611336","0","0","0","0","0","0","0","0.004048582995951417","0.016194331983805668","0.004048582995951417","0.004048582995951417","0","0","0","0.3441295546558704","0.004048582995951417","0.562753036437247","0","0.024291497975708502","0","0"
"https://doi.org/10.1684/agr.2010.0381","0","0.1864406779661017","0","0","0.05084745762711865","0","0","0","0","0","0.01694915254237288","0","0","0","0.01694915254237288","0.06779661016949153","0","0.03389830508474576","0","0.3050847457627119","0","0.3050847457627119","0","0","0","0.01694915254237288"
"https://doi.org/10.1684/agr.2014.0714","0","0.20833333333333334","0","0","0.041666666666666664","0","0","0","0","0","0","0","0","0.625","0","0","0","0","0","0","0","0.125","0","0","0","0"
"https://doi.org/10.1051/cagri/2021006","0","0.029850746268656716","0","0","0.014925373134328358","0","0","0","0","0","0","0","0","0.04477611940298507","0.04477611940298507","0","0","0","0","0.6268656716417911","0","0.23880597014925373","0","0","0","0"
"https://doi.org/10.1186/1756-3305-6-1","0","0","0","0.3244444444444444","0","0","0","0","0","0","0.0044444444444444444","0","0","0","0","0","0","0.0044444444444444444","0","0.02666666666666667","0.3111111111111111","0.28444444444444444","0","0.044444444444444446","0","0"
"https://doi.org/10.1016/j.cropro.2020.105149","0","0","0","0","0.050505050505050504","0","0","0","0","0","0","0","0","0.020202020202020204","0","0","0","0","0","0.21212121212121213","0.10101010101010101","0.5858585858585859","0","0.030303030303030304","0","0"
"https://doi.org/10.4324/9781003285441-2","0","0.25","0","0","0.1346153846153846","0","0","0","0","0","0","0.019230769230769232","0","0.07692307692307693","0.019230769230769232","0.019230769230769232","0","0","0","0.09615384615384616","0","0.34615384615384615","0","0","0","0.038461538461538464"
"https://doi.org/10.1016/j.xplc.2022.100330","0","0","0","0.00558659217877095","0","0","0","0","0","0","0","0","0","0","0.0223463687150838","0","0","0","0","0.0223463687150838","0.00558659217877095","0.3854748603351955","0","0.5586592178770949","0","0"
"https://doi.org/10.1017/s0014479719000012","0","0","0","0","0.0049261083743842365","0","0","0.0049261083743842365","0","0.024630541871921183","0.0049261083743842365","0","0","0.014778325123152709","0.024630541871921183","0","0","0.0049261083743842365","0","0.18719211822660098","0.03940886699507389","0.6305418719211823","0","0","0.0049261083743842365","0.054187192118226604"
"https://doi.org/10.1016/j.phpro.2015.08.083","0","0","0","0","0","0","0","0","0","0","0","0","0.13636363636363635","0","0.045454545454545456","0.6363636363636364","0","0","0","0","0.13636363636363635","0","0","0","0.045454545454545456","0"
"https://doi.org/10.1038/s42003-019-0451-1","0","0.0299625468164794","0","0","0","0","0","0.04868913857677903","0","0","0","0","0","0.003745318352059925","0.003745318352059925","0.00749063670411985","0","0","0","0.003745318352059925","0.5131086142322098","0.30337078651685395","0.0149812734082397","0.07116104868913857","0","0"
"https://doi.org/10.7554/elife.20343","0","0.2185430463576159","0","0","0","0","0","0","0.006622516556291391","0","0.046357615894039736","0","0.152317880794702","0.006622516556291391","0","0","0","0.019867549668874173","0","0.304635761589404","0","0.24503311258278146","0","0","0","0"
"https://doi.org/10.1111/1365-2745.14089","0","0","0","0","0","0","0","0.011428571428571429","0","0","0","0","0.04","0.011428571428571429","0.017142857142857144","0.005714285714285714","0","0","0","0.5085714285714286","0","0.30857142857142855","0","0.09714285714285714","0","0"
"https://doi.org/10.1109/jstars.2020.3012117","0","0.008","0","0","0","0","0","0.008","0","0","0","0","0.016","0.032","0.392","0.04","0.008","0","0","0.304","0.008","0.072","0.04","0.008","0.024","0.04"
"https://doi.org/10.35690/978-2-7592-3353-3/ci","0.0012690355329949238","0.19923857868020303","0","0","0.05203045685279188","0","0","0.0012690355329949238","0.02284263959390863","0.012690355329949238","0.04060913705583756","0.012690355329949238","0.006345177664974619","0.015228426395939087","0.006345177664974619","0.005076142131979695","0.007614213197969543","0.04568527918781726","0","0.11928934010152284","0.09263959390862944","0.3236040609137056","0.0012690355329949238","0.030456852791878174","0","0.0038071065989847717"
"https://doi.org/10.1590/s1984-70332011000500011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.075","0","0.825","0","0.1","0","0"
"https://doi.org/10.1590/s1984-70332011000400002","0","0","0","0","0","0","0","0.024390243902439025","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9024390243902439","0","0.04878048780487805","0.024390243902439025","0"
"https://doi.org/10.1093/jisesa/iex018","0","0.015873015873015872","0","0","0","0","0","0","0","0","0","0","0","0","0","0.031746031746031744","0","0","0","0.2222222222222222","0","0.5714285714285714","0","0.14285714285714285","0.015873015873015872","0"
"https://doi.org/10.19182/agritrop/00026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0.5","0","0","0","0"
"https://doi.org/10.5539/sar.v3n2p24","0","0","0","0","0","0","0","0","0","0","0.020833333333333332","0.041666666666666664","0","0","0","0.020833333333333332","0","0.041666666666666664","0","0.16666666666666666","0.020833333333333332","0.6041666666666666","0","0.08333333333333333","0","0"
"https://doi.org/10.5902/1980509828675","0","0","0","0","0","0","0","0","0","0","0","0","0.08571428571428572","0","0.02857142857142857","0.2857142857142857","0","0","0","0.37142857142857144","0","0.22857142857142856","0","0","0","0"
"https://doi.org/10.3389/fpls.2023.1266704","0","0.012875536480686695","0","0","0.004291845493562232","0","0","0.017167381974248927","0.004291845493562232","0.004291845493562232","0.004291845493562232","0","0","0.012875536480686695","0.004291845493562232","0","0","0","0","0.21888412017167383","0.004291845493562232","0.6266094420600858","0","0.07725321888412018","0","0.008583690987124463"
"https://doi.org/10.1080/17429145.2019.1643934","0","0","0","0","0.03125","0","0","0.0078125","0","0","0","0","0.015625","0","0.0078125","0","0","0","0","0.203125","0.15625","0.5","0.0078125","0.0625","0","0.0078125"
"https://doi.org/10.1111/tbed.12254","0","0.01818181818181818","0","0","0","0.05454545454545454","0","0","0","0.10909090909090909","0","0","0","0","0.03636363636363636","0","0.01818181818181818","0.01818181818181818","0","0.09090909090909091","0.18181818181818182","0.41818181818181815","0","0.01818181818181818","0","0.03636363636363636"
"https://doi.org/10.1051/forest:19910302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.16","0","0.32","0","0.44","0.08","0"
"https://doi.org/10.1073/pnas.1607948114","0","0.014184397163120567","0","0","0.0070921985815602835","0.014184397163120567","0","0.02127659574468085","0","0.0070921985815602835","0","0","0.0425531914893617","0","0.028368794326241134","0.014184397163120567","0","0.0070921985815602835","0","0.22695035460992907","0.44680851063829785","0.14184397163120568","0.014184397163120567","0.0070921985815602835","0","0.0070921985815602835"
"https://doi.org/10.19182/bft2021.350.a36837","0.012345679012345678","0.037037037037037035","0","0","0","0","0","0","0.024691358024691357","0","0","0","0","0","0","0.08641975308641975","0","0","0","0.12345679012345678","0.04938271604938271","0.4444444444444444","0","0.18518518518518517","0.037037037037037035","0"
"https://doi.org/10.1186/1746-6148-10-77","0","0","0","0.017094017094017096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.19658119658119658","0.7606837606837606","0","0.02564102564102564","0","0"
"https://doi.org/10.36920/esa-v28n1-4","0","0.6666666666666666","0","0","0","0","0","0","0","0","0.041666666666666664","0","0","0","0","0","0","0.08333333333333333","0","0.16666666666666666","0","0","0","0","0","0.041666666666666664"
"https://doi.org/10.1371/journal.pone.0017136","0","0","0","0","0","0","0","0.020202020202020204","0","0.010101010101010102","0","0","0","0","0","0","0.08080808080808081","0","0","0.16161616161616163","0","0.5757575757575758","0.010101010101010102","0.1414141414141414","0","0"
"https://doi.org/10.3390/genes8120362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01020408163265306","0","0","0","0.023809523809523808","0.006802721088435374","0.54421768707483","0","0.41156462585034015","0","0.003401360544217687"
"https://doi.org/10.1051/fruits:2006037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.16666666666666666","0","0.8333333333333334","0","0","0","0"
"https://doi.org/10.3390/f5071508","0","0.015625","0","0","0.015625","0","0","0","0","0","0.03125","0","0","0.078125","0","0.046875","0","0.03125","0","0.609375","0","0.171875","0","0","0","0"
"https://doi.org/10.1038/s41598-022-12135-2","0","0.008064516129032258","0","0","0","0","0","0.016129032258064516","0.008064516129032258","0","0.008064516129032258","0","0","0","0","0.008064516129032258","0","0","0","0","0.016129032258064516","0.6854838709677419","0","0.24193548387096775","0","0.008064516129032258"
"https://doi.org/10.1007/s11104-023-06283-1","0.005747126436781609","0","0","0","0","0","0","0","0","0","0","0","0.022988505747126436","0","0","0.017241379310344827","0","0","0","0.26436781609195403","0","0.6839080459770115","0","0.005747126436781609","0","0"
"https://doi.org/10.3389/fmicb.2017.01464","0","0","0","0.07194244604316546","0","0.0035971223021582736","0.0035971223021582736","0","0","0","0","0","0.0035971223021582736","0","0.01079136690647482","0","0","0","0","0.0683453237410072","0.29856115107913667","0.4172661870503597","0","0.11510791366906475","0.007194244604316547","0"
"https://doi.org/10.1371/journal.pntd.0004999","0","0.00816326530612245","0","0.004081632653061225","0","0","0","0","0","0","0","0","0","0.004081632653061225","0","0","0","0","0","0.24489795918367346","0.5959183673469388","0.1306122448979592","0","0","0","0.012244897959183673"
"https://doi.org/10.1186/s12864-017-4120-9","0.023529411764705882","0","0","0","0","0","0","0","0","0","0","0","0","0","0.058823529411764705","0.011764705882352941","0","0","0","0","0","0.23529411764705882","0","0.6705882352941176","0","0"
"https://doi.org/10.5751/es-09364-220327","0","0.1282051282051282","0","0","0.03076923076923077","0","0","0","0.010256410256410256","0.02564102564102564","0.005128205128205128","0","0","0.07692307692307693","0","0.005128205128205128","0","0.02564102564102564","0","0.35384615384615387","0","0.3230769230769231","0","0.010256410256410256","0","0.005128205128205128"
"https://doi.org/10.1051/nss/2013094","0","0.2826086956521739","0","0","0.043478260869565216","0.021739130434782608","0","0","0","0","0","0","0","0.043478260869565216","0","0","0","0","0","0.13043478260869565","0.021739130434782608","0.43478260869565216","0","0.021739130434782608","0","0"
"https://doi.org/10.1073/pnas.2115329119","0","0.010101010101010102","0","0.005050505050505051","0","0","0","0.05555555555555555","0","0","0","0","0.025252525252525252","0.005050505050505051","0.015151515151515152","0","0","0","0","0.5959595959595959","0.005050505050505051","0.2222222222222222","0","0.06060606060606061","0","0"
"https://doi.org/10.4314/mcd.v6i2.3","0","0","0","0","0","0.029411764705882353","0","0","0","0.08823529411764706","0.029411764705882353","0","0","0","0","0","0","0","0","0.5","0.029411764705882353","0.058823529411764705","0","0.2647058823529412","0","0"
"https://doi.org/10.19182/bft2022.354.a36768","0","0","0","0","0","0","0","0","0.025","0","0","0","0.0125","0","0","0.0875","0","0","0","0.2375","0","0.575","0","0.0625","0","0"
"https://doi.org/10.3390/rs14071648","0","0.012578616352201259","0","0","0","0","0","0","0","0","0","0","0.03773584905660377","0.006289308176100629","0.06289308176100629","0.05660377358490566","0","0","0","0.6289308176100629","0","0.16352201257861634","0","0.006289308176100629","0.006289308176100629","0.018867924528301886"
"https://doi.org/10.24349/krky-e23s","0","0","0","0.008130081300813009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.032520325203252036","0","0.9186991869918699","0","0.04065040650406504","0","0"
"https://doi.org/10.35690/978-2-7592-3467-7","0","0.006507592190889371","0","0","0.019522776572668113","0","0","0","0.0021691973969631237","0","0","0.008676789587852495","0.019522776572668113","0.0650759219088937","0.0021691973969631237","0.05639913232104121","0","0.0021691973969631237","0.0021691973969631237","0.6117136659436009","0.0021691973969631237","0.1735357917570499","0","0.008676789587852495","0","0.019522776572668113"
"https://doi.org/10.3390/w12071967","0","0.03523035230352303","0","0.008130081300813009","0","0","0","0.0027100271002710027","0.01084010840108401","0","0.0027100271002710027","0.0027100271002710027","0.024390243902439025","0.008130081300813009","0.013550135501355014","0.04336043360433604","0","0.005420054200542005","0","0.6720867208672087","0.005420054200542005","0.16260162601626016","0","0.0027100271002710027","0","0"
"https://doi.org/10.1111/jwas.12345","0.023529411764705882","0","0","0.12941176470588237","0","0","0.08235294117647059","0","0","0","0","0","0","0","0","0.011764705882352941","0","0","0","0.07058823529411765","0.12941176470588237","0.4","0","0.1411764705882353","0.011764705882352941","0"
"https://doi.org/10.19182/perspective/31400","0","0.1","0","0","0.2","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0.6","0","0","0","0"
"https://doi.org/10.1186/s13071-015-1018-8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.014925373134328358","0","0","0.16417910447761194","0.43283582089552236","0.3283582089552239","0","0.05970149253731343","0","0"
"https://doi.org/10.3390/v12030300","0","0","0","0.031746031746031744","0","0.015873015873015872","0","0","0","0.031746031746031744","0","0","0","0","0","0","0","0","0","0.015873015873015872","0.2857142857142857","0.5714285714285714","0","0.047619047619047616","0","0"
"https://doi.org/10.1371/journal.pone.0107458","0","0.017543859649122806","0","0.005847953216374269","0","0","0","0","0","0","0","0","0.07017543859649122","0","0.005847953216374269","0.005847953216374269","0","0","0","0.13450292397660818","0","0.5906432748538012","0","0.1695906432748538","0","0"
"https://doi.org/10.1371/journal.pone.0190964","0","0","0","0","0","0","0","0.004901960784313725","0","0","0","0","0","0","0.004901960784313725","0.00980392156862745","0","0","0","0.0392156862745098","0.004901960784313725","0.6666666666666666","0","0.2696078431372549","0","0"
"https://doi.org/10.1371/journal.pone.0242222","0","0.02727272727272727","0","0","0.01818181818181818","0","0","0.045454545454545456","0","0","0","0","0.03636363636363636","0.12727272727272726","0","0.045454545454545456","0","0","0","0.5","0","0.2","0","0","0","0"
"https://doi.org/10.1002/fsn3.303","0","0","0","0","0","0","0.007751937984496124","0","0.03875968992248062","0","0","0.015503875968992248","0","0","0.007751937984496124","0.03875968992248062","0","0","0","0.031007751937984496","0.10077519379844961","0.6201550387596899","0","0.13953488372093023","0","0"
"https://doi.org/10.1186/s12862-017-1014-z","0","0","0","0","0","0","0","0.015151515151515152","0","0","0","0","0","0","0.16666666666666666","0","0","0","0","0.2727272727272727","0.015151515151515152","0.3181818181818182","0","0.15151515151515152","0.030303030303030304","0.030303030303030304"
"https://doi.org/10.1002/glr2.12069","0","0.005405405405405406","0","0","0","0","0","0","0","0","0","0","0.010810810810810811","0.005405405405405406","0.016216216216216217","0.005405405405405406","0","0","0","0.5837837837837838","0","0.3621621621621622","0","0.005405405405405406","0","0.005405405405405406"
"https://doi.org/10.3201/eid1605.090710","0","0","0","0.10344827586206896","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6206896551724138","0.2413793103448276","0","0.034482758620689655","0","0"
